RoomID,PageRank,ReversePageRank,Hub,Authorities
084A2534,0.0965912501693616,0.0200817015917926,0.0149652894435525,0.127155862625744
084A25BC,0.10023610244874,0.0437725650701779,0.0240445860637411,0.106176364794577
084A2CB8,0.129149396698565,0.0715035734028991,0.0811719770495429,0.674647991371182
084A2D54,0.0888370932588037,0.0236123443608674,0.0565833524784033,0.493131158343304
084A2E08,0.113459393296407,0.0869733353112753,0.0634277544930825,0.787797663121396
084A2E80,0.0687473240792852,0.0744028769481855,0.106112979769914,0.254317160288178
084A2F04,0.0607386482720286,0.063270034276585,0.0712656153057784,0.235971641028568
084A2FA4,0.133931149042277,0.195949507891138,0.293221976514366,0.149775519375105
084A306C,0.122534237979456,0.0607833730099797,0.107627314950684,0.677183005127708
084A3120,0.105179710509578,0.0752483160199404,0.211003326277534,0.577171574673033
084A3198,0.25993083767859,0.0157296088888302,0.018562463954007,0.486734604262764
084A323C,0.336252708805804,0.0127843000218737,0.0178893772443394,0.231226925626579
084A32A8,0.191946925023298,0.0110843812699109,0.00669040180337027,0.131540026044031
084A3324,0.0529805422092517,0.0389698465270714,0.0504801298189502,0.180388367979753
084A339C,0.176559547595853,0.0382528972740583,0.133637705971804,0.410310249312165
084A342C,0.0917221918317029,0.0361001944051466,0.102894075810809,0.449564005790304
084A34BC,0.0926201081806016,0.0349519794463149,0.0779887626476325,0.448066201516221
084A3564,0.0864025566131116,0.0462282438751456,0.09126388948949,0.469873026520731
084A35DC,0.0508228755409248,0.0185028223918099,0.0265599789038444,0.207484307252935
084A368C,0.0906002408719009,0.0726678820044547,0.0337772393721402,0.36924633612733
084A3760,0.0793104046069377,0.0267253944918674,0.0297631232474296,0.0721893497949043
084A3848,0.101979590026969,0.115461643802931,0.0705373144763168,0.296629787432805
084A3940,0.0876083548006963,0.0259415751379814,0.022102769709454,0.0962309413027659
084A3A28,0.180024674438422,0.0385194610912951,0.0112152282452928,0.199544735499738
084A3AF4,0.0838620531847874,0.0439866854505718,0.105191448278422,0.316150207605251
084A3B98,0.120583781489569,0.0135152710695272,0.00577369808737807,0.0694136072535397
084A3C38,0.0550489357266528,0.11228348299522,0.324637568764154,0.208558699036398
084A3CB0,0.0464504885040711,0.0283209047175636,0.0655232368233881,0.165334473195675
084A45B0,0.101342570821692,0.144673985288955,0.12183175043568,0.333912161691264
084A464C,0.0714265242301729,0.0313610845896602,0.0256942168644828,0.218169768550737
084A4700,0.101394122225487,0.132914726525843,0.146390292597689,0.335935702565059
084A4778,0.0692045610472739,0.135719488229936,0.115768874273126,0.181163108475712
084A47FC,0.0729294802493789,0.119430476497139,0.11232585356624,0.124901911401501
084A4880,0.113086237566693,0.207559782161769,0.23965478294783,0.262124287234976
084A4930,0.258651747960292,0.0701046548485505,0.0364015160691631,0.179006005042591
084A49FC,0.217550299819685,0.0398139715324901,0.0168624806757894,0.160890515766928
084A4AD4,0.296429286804833,0.0192854561684632,0.017130173614774,0.142751000086997
084A4B94,0.322061716227049,0.0128631529633695,0.00646500618694671,0.137156903737828
084A4C00,0.223003748688213,0.0110918316996019,0.00396854645550313,0.0806860293618854
084A4C7C,0.107348777555947,0.0197602616177793,0.0118431242880134,0.115973337306762
084A4D08,0.184018345805662,0.037290309609002,0.0337149182402795,0.151237379872251
084A4D98,0.142384750690591,0.0238850659732646,0.0268984487882506,0.142359105979954
084A4E38,0.12013827853068,0.0167170087250457,0.00929849200087441,0.181095949420194
084A4EDC,0.135996417245356,0.0362336464947814,0.0374472850963711,0.13879444024911
084A4F48,0.0584287260825961,0.0132991680687785,0.00401592751719602,0.0705107042347112
084A4FCC,0.124908307730816,0.117787160745366,0.0993098734846094,0.182873480203196
084A5044,0.0619862648334241,0.0421028285701945,0.0276687079586686,0.0782978192486711
084A50C8,0.138150496295533,0.0511768604265024,0.0357327278283604,0.116701247524867
084A514C,0.153165967597035,0.0163907207444089,0.00573997859798556,0.0728444157755632
084A51D0,0.233714722703977,0.0138362901311277,0.00596933281573518,0.0816781089595174
084A5254,0.103204200197779,0.0363544093700455,0.0141683443302877,0.0978399650790442
084A52D0,0.142300997889895,0.0115570995682004,0.00236330334798957,0.133461650076713
084A534C,0.0879217085458563,0.106688500305809,0.0921815793017102,0.189964758415934
084A53C4,0.0481334942745797,0.0215791205368536,0.020609906754426,0.160204082865521
084A5D04,0.0894282813590236,0.0856211861352763,0.0568276626582802,0.0861629323817129
084A5D88,0.116153961970642,0.0508412347406951,0.0303440966937432,0.141759112286727
084A5E0C,0.0972532016638059,0.0332144844846646,0.0119722153908869,0.0912930587860112
084A5E90,0.0993625178303703,0.0377518256216649,0.0150462103772609,0.0945565412290517
084A5F38,0.163035319182759,0.139498500786338,0.0970915133622003,0.200796858474679
084A5FC8,0.0740434347623595,0.0698837929522156,0.0399179376096781,0.160622080377291
084A604C,0.0845223328961405,0.0629350126762524,0.0524515782220581,0.127812989655452
084A60D0,0.100648004209745,0.0671803675647401,0.0458448858504456,0.153491258788346
084A6160,0.0973785962278337,0.0290114774671196,0.0111012535362581,0.205660670575823
084A6204,0.0982881214421627,0.0273675215820149,0.019314525856399,0.45102570912394
084A6288,0.105485691866871,0.0540263194149669,0.107161968980213,0.419481380585843
084A62F8,0.0605917482305781,0.0394571182112512,0.0185967804558191,0.13223505975734
084A6818,0.05673785627522,0.0590257550376904,0.0212330937777164,0.210722452236569
084A689C,0.0910450319732453,0.189435583838837,0.156934930240766,0.165714643821656
084A6920,0.0726495956767431,0.10958496757189,0.0496864534958282,0.225403756166986
084A6998,0.081357561670668,0.115719949113991,0.0993834325663872,0.116652043634912
084A6A34,0.205489481182526,0.153119050551597,0.12095792296902,0.202239001731245
084A6AB8,0.0937690332263147,0.11847969839907,0.0859693817664008,0.126852151357017
084A6B48,0.0752497735790843,0.0843951150292196,0.0464520614812963,0.13229640519044
084A6BCC,0.079695557240828,0.0849125210065406,0.0600147658109793,0.127556713686991
084A6C5C,0.110817550323895,0.0191744203264002,0.0058516549412574,0.223496842679124
084A6CEC,0.0848897835578296,0.0378615337026927,0.00988601807105406,0.110990085224656
084A6D88,0.0782888383444156,0.0255498218369941,0.00695376241529998,0.0974618377247368
084A6DF8,0.0578117086590201,0.0496448709646182,0.017040722262628,0.294007644418534
084A7260,0.145542371954988,0.156499892286849,0.355510817798002,0.614964520219865
084A72F0,0.129624058791017,0.0464598620175914,0.0842024355609108,0.601561898651495
084A7374,0.133616164799697,0.250606853355341,1,0.560219862939984
084A7404,0.11721780982405,0.0551734927649418,0.0809326548783035,0.458940232414334
084A7494,0.0825659363198937,0.0769958123253181,0.0914511753805244,0.305883783389043
084A7518,0.095651220334014,0.139450097222796,0.189456411070322,0.325065431810677
084A7590,0.272306755649073,0.0128454592448245,0.0167146241440926,0.290713745209869
084A7644,0.191019351508764,0.0165201261473421,0.0159153266433378,0.286960252171783
084A76EC,0.142309564285859,0.0760546448644552,0.102960362981293,0.335584481823938
084A7788,0.171032728770569,0.0638783918891712,0.074477454240981,0.259335737353041
084A7848,0.123290547125344,0.0863536749133068,0.0868493246002323,0.316530720810841
084A78D0,0.0751206634154236,0.0661290672991595,0.0965211844443904,0.141061780043616
084A7954,0.078779708307752,0.0405922439248107,0.0478051965834276,0.164682205487184
084A79D8,0.0652813710995632,0.0613950673076621,0.0309566592518874,0.119137894312895
084A7A44,0.063415770411389,0.0147507608651853,0.00350365463039484,0.112756371290098
084A7AD0,0.0943259589619295,0.0700493955999549,0.0877741998378996,0.390463303820727
084A7B48,0.083838247325732,0.172859234380665,0.45359072672095,0.369969544783932
084A7BCC,0.0630093388503603,0.0366715638122566,0.025700819841928,0.363318094561426
084A7C48,0.0636654745399807,0.0163419836528456,0.00970992031440075,0.134146892845488
084A7CC4,0.0990204258747636,0.0344015874457825,0.0476205513349373,0.121089780920994
084A84B8,0.103515872014783,0.0796864381001753,0.0644794114947417,0.15657051247854
084A8548,0.087631526651984,0.0288118897001025,0.0205430497656548,0.158698336180138
084A85D8,0.0873738073085157,0.0667820280417526,0.0475384524206423,0.157409790285287
084A8650,0.0745389056220933,0.0480639682041321,0.0393648933362114,0.143982598331497
084A86D4,0.0756981430311725,0.0487365906833166,0.035214023629194,0.235503138241201
084A8758,0.0704205119303885,0.103817920056505,0.0647613910446793,0.23072033333007
084A87D8,0.227080468556084,0.0130990105561763,0.0091188032030507,0.158820446717961
084A8880,0.159294150029685,0.0150724269410333,0.0105036307819643,0.156334441135419
084A890C,0.107574699273224,0.122598042588416,0.0621200523072441,0.160934690317741
084A89A8,0.130993165721095,0.0447458756710285,0.0229391440316163,0.204195456513268
084A8A68,0.152655557563687,0.114860617565669,0.100839207205974,0.189857852144816
084A8AEC,0.0613408004944501,0.0697041435115377,0.0361734732142066,0.200767460737408
084A8B6C,0.104555858889366,0.0231488752072128,0.00858816252743434,0.248266203385562
084A8BF0,0.102318652176772,0.03102675385721,0.0205941742570598,0.106957567371495
084A8C5C,0.0723639538854285,0.0130402693388934,0.00357532335843696,0.106005656664981
084A8CE0,0.0977096553878879,0.074090050841512,0.0840735644237191,0.272265838636077
084A8D70,0.0912162605702461,0.0622985086355953,0.0656058241247869,0.248370651061805
084A8E0C,0.0947545547182636,0.0416028952916864,0.0339649510586805,0.247931255655563
084A8E78,0.0454652814691563,0.0214567727732302,0.00465654135827374,0.132047244362681
084A8EF4,0.100787772134793,0.0223283266845787,0.01502735644988,0.123566723283469
084A9650,0.0997606402484805,0.205951081075018,0.0981227463504823,0.17809348389175
084A96D4,0.0528168179449914,0.0293296660472103,0.00515301997191325,0.0728260387915219
084A974C,0.0382041512561107,0.0826417311831115,0.0248828388115629,0.108715943283342
084A97E8,0.0621511170253022,0.246487507946941,0.116533580260297,0.176005952129717
084A9884,0.0685668710867915,0.238055636655108,0.146449102210074,0.132247676604824
084A991C,0.0890268192765683,0.0593731285965157,0.0391720968606853,0.22665764700081
084A99B8,0.118847496784388,0.0908287603864322,0.0850153774682828,0.259703921941462
084A9A50,0.111104620941427,0.0600243150646418,0.0576738102786869,0.264841151591873
084A9AC8,0.148846942128665,0.026671969225722,0.0184976055700958,0.0923486296289378
084A9B40,0.0915958363979187,0.0136556380822223,0.00267204797423124,0.109999901477273
084A9BB8,0.0695236954438687,0.0232050615882571,0.014072557982267,0.115609426143504
084A9C3C,0.109588384864188,0.0662332826809195,0.0783252109598267,0.172105922129678
084A9CCC,0.104987873592439,0.0307037241551921,0.0378303420725821,0.196655434951627
084A9D74,0.101442827314643,0.0537215454717611,0.0422055386163913,0.150623171285609
084A9E10,0.190601774848714,0.0952515688806424,0.0998686459721895,0.128606364664687
084A9EA4,0.06322703512,0.0440997859296898,0.0282876385852698,0.20534994497983
084A9F4C,0.221681024056931,0.0201833663385616,0.00776099719247073,0.124410777006133
084A9FD8,0.189906186079648,0.012327889100342,0.00359974550794639,0.139621400027639
084AA098,0.105152885335383,0.0328840882053501,0.023751330367655,0.147766449523378
084AA128,0.180838798785996,0.0195938777134436,0.0152428464845359,0.119375248906798
084AA1AC,0.100010962265987,0.0306019624773088,0.0198487539714761,0.152980365919277
084AA248,0.189683237403261,0.132588708367257,0.287086770746192,0.138675860763852
084AA2E4,0.0941095030182856,0.0248855117369586,0.00645353026827424,0.184414426864086
084AA35C,0.0895546842020339,0.0336145304577828,0.0165235967536453,0.0843645495474418
084AA3CC,0.076125687730421,0.0269291833326497,0.0175760374431593,0.167219240741744
084AA43C,0.0480141683984382,0.0371737731426844,0.0318909719274378,0.072374678680356
084AA4B4,0.0454409445545135,0.0219737790634592,0.00746654224988651,0.130135276958621
084AA53C,0.0879880729517361,0.0117275350938159,0.00345404575353665,0.0864396854605061
084AB040,0.169112032792457,0.0814150322820525,0.0466910189644616,0.14039860819133
084AB0C4,0.0518043783335875,0.0161685675195411,0.00406234308088721,0.0733843000019603
084AB130,0.0375426178556099,0.0519143514612259,0.0133633398804062,0.0717982726032196
084AB1E0,0.101643998636272,0.0865157827163106,0.0536051407447391,0.127092655296899
084AB270,0.0717710173745543,0.0669580442619116,0.0240434395669695,0.117812149200102
084AB2F0,0.0852137989200622,0.138544443842974,0.0670479259795843,0.139596173395018
084AB390,0.0957532315695898,0.266026872945651,0.177836066779581,0.152901577813325
084AB42C,0.0924134020278729,0.0759005529789007,0.027147624278963,0.121856481020597
084AB4A4,0.104124235806991,0.0487218342739279,0.00882838391874848,0.0617449017869406
084AB510,0.0606187970746307,0.0181603412170316,0.00178654886815129,0.0645362227051837
084AB594,0.047403785277782,0.0434455479078395,0.0115102708319505,0.0657352936943192
084AB63C,0.0900226238414725,0.16720242679738,0.0418000647497197,0.0569801036740442
084AB6D8,0.0944571568841609,0.0455686459574014,0.0112059429192548,0.056512805707818
084AB774,0.0839283588110739,0.127164566517458,0.0138945658296505,0.0417371843016097
084AB804,0.13365640860153,0.0897182014177146,0.0374183205535025,0.0170554959286058
084AB8A4,0.0426153951489873,0.0995863315263457,0.0384312570121358,0.15559429408974
